2019-11-12 20:14:53,b'@ojas_kaka @LetIndBreathe @CMOMaharashtra @CPCB_OFFICIAL Truly unfortunate the condition of #air pollution across o\xe2\x80\xa6 https://t.co/YtHvNbCw3G'
2019-11-12 18:20:06,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-12 16:27:03,b'We might be surprised which #automakers are fighting the #CleanerCars #EnvironmentalStandards that help curb harmfu\xe2\x80\xa6 https://t.co/I9Pildft7b'
2019-11-12 15:43:02,b'RT @Dragofix: What did you do for clean air day? https://t.co/O3UpcT0R0t #CleanAirDay #environment #air #pollution #AirPollution #pollutant\xe2\x80\xa6'
2019-11-12 15:19:26,b'Air pollution predicted to exceed WHO limits at 80% of London monitoring sites\n| @Breathe_London | @WHO |\xe2\x80\xa6 https://t.co/Z2ZUp3xIyF'
2019-11-12 15:15:19,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-12 13:44:14,b'Opinion | Ronald Coase has a solution for #Delhi\xe2\x80\x99s #air pollution #AQI #India https://t.co/waeagQoQlU'
2019-11-12 12:29:49,"b""RT @ShayarBaba_: What have we done to our #air, #water and #Earth.......\n\nIt's really #shameful for us that we are poisoning our #environme\xe2\x80\xa6"""
2019-11-12 11:51:49,"b""Absence of Haryana, Punjab #environment ministers in #air #pollution meeting a 'lax approach': Gahlot..isn't this '\xe2\x80\xa6 https://t.co/2Z0ORN4Eaf"""
2019-11-12 11:13:04,"b'#Nitrogen #Pollution the \xe2\x80\x9cgodfather of pollution,\xe2\x80\x9d is a major challenge in the 21st century, it contaminates the\xe2\x80\xa6 https://t.co/tzDJTkpZj5'"
2019-11-12 10:49:58,"b""What have we done to our #air, #water and #Earth.......\n\nIt's really #shameful for us that we are poisoning our\xe2\x80\xa6 https://t.co/Rdodkgav34"""
2019-11-12 09:22:22,"b'RT @TomRobe46565195: Burning of #plastic in the open air, leads to environmental pollution due to the release of poisonous chemicals. The p\xe2\x80\xa6'"
2019-11-12 08:53:49,b'Impact of #indoor #air #pollution on children and their health. \nDr Maria Neira\xc2\xa0@DrMariaNeira\xc2\xa0More3.... https://t.co/EsxtoGCVRU'
2019-11-12 08:52:43,b'What is the primary cause and reason or reasons for #INDOOR #AIR #POLLUTION ?   https://t.co/XlViq7CLJs'
2019-11-12 08:05:40,b'RT @PatientPlexus: Today is #WorldPneumoniaDay. #Pneumonia is the single largest #infectious cause of death in #children worldwide. It can\xe2\x80\xa6'
2019-11-12 04:30:07,b'Today is #WorldPneumoniaDay. #Pneumonia is the single largest #infectious cause of death in #children worldwide. It\xe2\x80\xa6 https://t.co/2HnWT9OPkQ'
2019-11-12 03:24:43,b'#INDOOR #AIR #POLLUTION effects on #children at #home. AIR and YOU: from Twitter:\nDr Maria Neira\xc2\xa0@DrMariaNeira\xc2\xa0More\xe2\x80\xa6 https://t.co/LJGjS3rY6N'
2019-11-12 03:22:12,b'AIR and YOU: #VIVENSO for Home helps in many ways to contain and reduce #indoor #air #pollution. https://t.co/FGySaA4hmZ'
2019-11-12 02:34:37,"b'#AIR #Pollution is its worst #indoors and within our #bedrooms, it is at its worst. Its immediate effects on health\xe2\x80\xa6 https://t.co/xsQguTTrz4'"
2019-11-12 01:59:56,b'#Air #pollution contributes half of #environmental #degradation #cost\nhttps://t.co/g1YalUH1jU https://t.co/n1uEoHjFsp'
2019-11-12 01:34:02,b'Pakistan pollution: Teens fight to save Lahore from toxic air - BBC News ..... Let us all save Our cities from\xe2\x80\xa6 https://t.co/TEBKiUI014'
2019-11-11 22:25:48,"b""India is facing the world's biggest pollution problem https://t.co/blSFFCn1Ob via @Reuters #FMI #SILAM #dispersion\xe2\x80\xa6 https://t.co/Qksr5skMqK"""
2019-11-11 22:06:05,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-11 18:25:52,b'Invasion of Toxic Air now on @Spotify. Transform The Planet. @XformthePlanet #humanity #oceans #land #air #NewDelhi\xe2\x80\xa6 https://t.co/E7oUfjJ5ys'
2019-11-11 14:20:55,"b""RT @Rayaanwriter: India's air #pollution crisis is spiralling out of control. #Delhi's air is so toxic, it's like #smoking 148 #cigarettes\xe2\x80\xa6"""
2019-11-11 14:09:43,"b""RT @Rayaanwriter: India's air #pollution crisis is spiralling out of control. #Delhi's air is so toxic, it's like #smoking 148 #cigarettes\xe2\x80\xa6"""
2019-11-11 14:08:28,"b""India's air #pollution crisis is spiralling out of control. #Delhi's air is so toxic, it's like #smoking 148\xe2\x80\xa6 https://t.co/DYgJKCRprx"""
2019-11-11 14:00:04,b'RT @Rudhrasagriwor1: Any growth happens only by plantation. we are striving hard for change and looking for all your support. \n#plantforcha\xe2\x80\xa6'
2019-11-11 13:59:37,b'Any growth happens only by plantation. we are striving hard for change and looking for all your support.\xe2\x80\xa6 https://t.co/oDbZwfUK96'
2019-11-11 11:10:48,"b'RT @SeedsIndia: Chhath puja in Delhi this year was a toxic affair, with heavy and dense #air and #water pollution risking the lives of wome\xe2\x80\xa6'"
2019-11-11 09:55:32,"b'RT @NamugerwaLeah: Pollution chokes African lives, livelihood. The health of children in Nigeria is affected by \n#water and #air #pollution\xe2\x80\xa6'"
2019-11-11 09:24:19,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-11 09:12:52,"b'RT @SeedsIndia: Chhath puja in Delhi this year was a toxic affair, with heavy and dense #air and #water pollution risking the lives of wome\xe2\x80\xa6'"
2019-11-11 08:55:17,"b'RT @SeedsIndia: Chhath puja in Delhi this year was a toxic affair, with heavy and dense #air and #water pollution risking the lives of wome\xe2\x80\xa6'"
2019-11-11 08:54:25,"b'Chhath puja in Delhi this year was a toxic affair, with heavy and dense #air and #water pollution risking the lives\xe2\x80\xa6 https://t.co/7gG5LochYT'"
2019-11-11 07:28:41,"b""#Haze wraps #India's capital again as #air quality plummets\n#NewDelhi #pollution #environment\xe2\x80\xa6 https://t.co/VEU0Zu8SER"""
2019-11-11 06:45:48,b'Can we blame only the stubble burning for the pollution in Delhi &amp; Northern India? Or there are more that we are no\xe2\x80\xa6 https://t.co/NsGjwRwtZ5'
2019-11-11 06:20:37,"b""RT @beingdigitalz: It's time to care or you won't breathe #freshair!\n\n#Smog #delhi #delhismog #india #DelhiAirQuality #DelhiPollution #Air\xe2\x80\xa6"""
2019-11-11 05:13:09,"b""AQI (Air Quality Index) is actually a misnomer. Higher index doesn't mean high quality. It should pe API i.e. Air P\xe2\x80\xa6 https://t.co/RPky6CyDFr"""
2019-11-11 02:29:46,"b""RT @arikring: In a Few Years Many #Cars Will be #Electric\nWould Your #EV be 3D Printed?\n\nXEV's New E-Car: https://t.co/E7ooCNfaaQ\n\n#Polluti\xe2\x80\xa6"""
2019-11-11 02:11:50,b'RT @PSCAsafecities: Keep environment clean\n#PSCA #PPIC3 #Lahore #Weather #FridayThoughts #Precautions #environment #ClimateChange #pollutio\xe2\x80\xa6'
2019-11-11 01:16:12,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-10 23:26:06,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 22:44:34,b'RT @Dragofix: #Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment #air #pollu\xe2\x80\xa6'
2019-11-10 22:39:52,b'RT @Dragofix: #Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment #air #pollu\xe2\x80\xa6'
2019-11-10 22:33:45,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-10 22:33:35,"b""RT @arikring: In a Few Years Many #Cars Will be #Electric\nWould Your #EV be 3D Printed?\n\nXEV's New E-Car: https://t.co/E7ooCNfaaQ\n\n#Polluti\xe2\x80\xa6"""
2019-11-10 22:28:49,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-10 22:23:33,"b""RT @arikring: In a Few Years Many #Cars Will be #Electric\nWould Your #EV be 3D Printed?\n\nXEV's New E-Car: https://t.co/E7ooCNfaaQ\n\n#Polluti\xe2\x80\xa6"""
2019-11-10 21:53:03,b'RT @Dragofix: Air pollution in India is associated with higher risk of cardiovascular disease https://t.co/I2xxP7B6Qq #environment #air #po\xe2\x80\xa6'
2019-11-10 19:56:25,b'RT @Dragofix: Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels https://t.co/fwrjk6rNkS #environ\xe2\x80\xa6'
2019-11-10 19:52:43,b'RT @Dragofix: Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels https://t.co/fwrjk6rNkS #environ\xe2\x80\xa6'
2019-11-10 19:12:35,b'RT @Dragofix: Air pollution in India is associated with higher risk of cardiovascular disease https://t.co/I2xxP7B6Qq #environment #air #po\xe2\x80\xa6'
2019-11-10 18:52:02,b'RT @PSCAsafecities: Keep environment clean\n#PSCA #PPIC3 #Lahore #Weather #FridayThoughts #Precautions #environment #ClimateChange #pollutio\xe2\x80\xa6'
2019-11-10 18:37:08,b'RT @Dragofix: Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels https://t.co/fwrjk6rNkS #environ\xe2\x80\xa6'
2019-11-10 18:34:47,b'RT @Dragofix: Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels https://t.co/fwrjk6rNkS #environ\xe2\x80\xa6'
2019-11-10 17:46:31,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 17:11:42,b'RT @Dragofix: #Nature might be better than #tech at reducing air pollution https://t.co/zpwONN4Ip9 #environment #air #pollution #AirPolluti\xe2\x80\xa6'
2019-11-10 17:08:51,b'RT @UNECE: Addressing #air pollution from the #transport residential heating and #energy production sectors.\n\nJust one the many @UNECE reco\xe2\x80\xa6'
2019-11-10 17:01:00,b'Addressing #air pollution from the #transport residential heating and #energy production sectors.\n\nJust one the man\xe2\x80\xa6 https://t.co/V50gcPON1n'
2019-11-10 16:42:12,b'RT @Dragofix: Prenatal exposure to pollution linked to brain changes related to behavioral problems https://t.co/cPfAJMXHho #environment #a\xe2\x80\xa6'
2019-11-10 16:14:58,b'RT @Dragofix: Combatting air pollution with nature https://t.co/FvvrI9Yk8W #nature #environment #air #pollution #AirPollution #pollutant #p\xe2\x80\xa6'
2019-11-10 14:37:16,b'RT @Dragofix: #Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment #air #pollu\xe2\x80\xa6'
2019-11-10 14:36:24,b'RT @Dragofix: #Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment #air #pollu\xe2\x80\xa6'
2019-11-10 14:12:24,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-10 14:07:58,"b'RT @Dragofix: To reduce air pollution, New Delhi restricts cars to alternate days on the road https://t.co/4sxNgJwmkf #environment #air #po\xe2\x80\xa6'"
2019-11-10 14:03:15,b'RT @PSCAsafecities: Keep environment clean\n#PSCA #PPIC3 #Lahore #Weather #FridayThoughts #Precautions #environment #ClimateChange #pollutio\xe2\x80\xa6'
2019-11-10 14:00:37,b'Keep environment clean\n#PSCA #PPIC3 #Lahore #Weather #FridayThoughts #Precautions #environment #ClimateChange\xe2\x80\xa6 https://t.co/NF3NHArIuH'
2019-11-10 11:51:12,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 11:28:23,"b'Egypt has rapidly added very large scale #solar in the past few years, ideal solution for a country with plenty of\xe2\x80\xa6 https://t.co/HIct80XwDg'"
2019-11-10 05:04:29,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 03:50:30,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 02:30:49,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 02:17:39,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-10 01:14:35,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-10 01:00:00,b'The correlation between exposure to air pollution and mental health in children.\n\nhttps://t.co/l7TU2iU9qa\n\n#air\xe2\x80\xa6 https://t.co/DNcuBf5ARB'
2019-11-09 23:30:22,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 23:22:20,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 23:09:57,b'RT @Dragofix: #Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment #air #pollu\xe2\x80\xa6'
2019-11-09 23:07:36,b'#Delhi\xe2\x80\x99s toxic politicians must be held to account for this deadly pollution https://t.co/jqp5zazRcP #environment\xe2\x80\xa6 https://t.co/qZS5s0wNS9'
2019-11-09 21:51:23,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-09 21:42:48,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 20:58:21,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-09 20:56:19,"b'RT @arikring: #Air &amp; #Water #Pollution\n#GHG #ClimateChange\nBig Problems\nResulting in: Losses, #Health Problems even Death\nWe Can\nCut Fossil\xe2\x80\xa6'"
2019-11-09 19:05:04,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 18:51:12,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 18:01:10,"b'""As economies develop, #air #pollution tends to get worse before it gets better"" via @BjornLomborg\nSource:\xe2\x80\xa6 https://t.co/h3pv1KJKAJ'"
2019-11-09 17:41:50,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 17:41:41,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 17:36:14,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 17:25:29,b'RT @Dragofix: Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels https://t.co/fwrjk6rNkS #environ\xe2\x80\xa6'
2019-11-09 17:24:50,b'Indian Capital New Delhi Faces Public Health Emergency as Air Pollution Reaches Toxic Levels\xe2\x80\xa6 https://t.co/iLhAWaRxpn'
2019-11-09 17:22:58,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 16:50:13,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 16:16:26,"b""RT @beingdigitalz: It's time to care or you won't breathe #freshair!\n\n#Smog #delhi #delhismog #india #DelhiAirQuality #DelhiPollution #Air\xe2\x80\xa6"""
2019-11-09 16:13:25,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 15:49:05,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 15:41:22,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 15:18:59,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 14:32:17,"b'RT @Pureclearwater2: @DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moistu\xe2\x80\xa6'"
2019-11-09 14:04:44,b'#Air Pollution: How Air Pollution Is Impairing Yours And Our Health#healthcorner#health #healthcorner\xe2\x80\xa6 https://t.co/193BLECAzB'
2019-11-09 14:04:42,b'#Air Pollution: How Air Pollution Is Impairing Yours And Our Health#healthcorner#health #healthcorner\xe2\x80\xa6 https://t.co/8YcnHffQ0m'
2019-11-09 13:48:26,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 13:46:12,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 13:41:41,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 13:33:07,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 13:09:59,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 12:46:50,b'Making another #DelhiPollution in #Pune #pimplesaudagar . Uneducated people making #air poisonous. @PuneCityPolice\xe2\x80\xa6 https://t.co/3r9X1tDrMA'
2019-11-09 12:17:18,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 12:11:17,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:46:50,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:45:36,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:43:53,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:43:05,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:35:13,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:34:47,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:34:38,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:32:26,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:32:04,b'RT @XiaomiIndia: The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and protect you\xe2\x80\xa6'
2019-11-09 11:30:00,b'The deadliest killers are sometimes the things you cannot see. \xe2\x98\xa0\xef\xb8\x8f\n\nSafeguard the health of your loved ones and prot\xe2\x80\xa6 https://t.co/yLjBQOz4oB'
2019-11-09 09:32:21,"b'@DevonWildlife @NFFNUK @PasturePromise Wet #woodland - rich in #wildlife, deep roots hold #soil in place, keeps moi\xe2\x80\xa6 https://t.co/OrIftbWqSx'"
2019-11-09 08:49:16,b'Does your city also experience severe #air pollution? This is how #AI is helping municipal authorities keep nitroge\xe2\x80\xa6 https://t.co/qlUn42vumi'
2019-11-09 08:00:10,"b""#Brighton, let's go #pollution FREE!\n\n#Deliveroo #justeat and #ubereats all uses gas guzzling vehicles that pollute\xe2\x80\xa6 https://t.co/RC0GgWGvAB"""
2019-11-09 05:52:11,b'RT @Mona_zoghby: Does your city also experience severe #air pollution? This is how #AI is helping municipal authorities keep nitrogen oxide\xe2\x80\xa6'
2019-11-09 05:23:01,b'RT @Dragofix: Air pollution in India is associated with higher risk of cardiovascular disease https://t.co/I2xxP7B6Qq #environment #air #po\xe2\x80\xa6'
2019-11-09 04:45:25,b'Does your city also experience severe #air pollution? This is how #AI is helping municipal authorities keep nitroge\xe2\x80\xa6 https://t.co/vZHV5Gai1r'
2019-11-08 20:31:55,"b""Air #pollution associated with #traffic has dropped by more than a third inside #London's Ultra Low Emission Zone.\xe2\x80\xa6 https://t.co/iuCPg5fSj9"""
2019-11-08 19:34:57,b'Air pollution in India is associated with higher risk of cardiovascular disease https://t.co/I2xxP7B6Qq\xe2\x80\xa6 https://t.co/7mnWmjFRnN'
2019-11-08 18:48:22,b'#Gods In #Delhi #Temples Get #Anti-Pollution #Masks To #Avoid #Toxic #air https://t.co/jW4HZ4A2K7'
2019-11-08 18:48:01,"b'Air pollution is getting worse, and data show more people are dying - #bigdata #data #analytics #deeplearning\xe2\x80\xa6 https://t.co/JbRtVLp8oM'"
2019-11-08 16:39:28,b'#Plants better than tech for reducing #air pollution https://t.co/jp7sxFLL3r via @TreeHugger  #Nature #Environment\xe2\x80\xa6 https://t.co/oOvmPlL2Mo'
2019-11-08 16:01:05,"b'RT @XiaomiIndia: Rising #pollution levels need newer, better solutions. Introducing the all-new #MiAirPurifier3 - our most powerful #air pu\xe2\x80\xa6'"
2019-11-08 16:00:19,b'@NepaliMaan8 @kashthefuturist I concur to the insinuation the tweet made. Coliform bacteria in water supply. Air qu\xe2\x80\xa6 https://t.co/5KdvusZmKZ'
2019-11-08 15:50:32,b'#Nature might be better than #tech at reducing air pollution https://t.co/zpwONN4Ip9 #environment #air #pollution\xe2\x80\xa6 https://t.co/wXdBSpuYuV'
2019-11-08 15:19:02,b'Factory closures due to #air quality concerns https://t.co/JXZV3mZxlG'
2019-11-08 14:38:58,"b""#India #Air #Pollution #Health --&gt; World's worst air: India's pollution crisis in perspective | Article [AMP] | Reu\xe2\x80\xa6 https://t.co/eMIXsxw6mK"""
2019-11-08 13:52:03,"b'RT @PatientPlexus: #AirPollution is an invisible killer. 1/3 of deaths from #Stroke, #LungCancer &amp; #HeartDisease are due to #air #pollution\xe2\x80\xa6'"
2019-11-08 13:36:37,"b'RT @PatientPlexus: #AirPollution is an invisible killer. 1/3 of deaths from #Stroke, #LungCancer &amp; #HeartDisease are due to #air #pollution\xe2\x80\xa6'"
2019-11-08 12:56:42,"b'RT @XiaomiIndia: Rising #pollution levels need newer, better solutions. Introducing the all-new #MiAirPurifier3 - our most powerful #air pu\xe2\x80\xa6'"
2019-11-08 11:59:37,b'Students of International College of Fashion volunteering in support to the ODD &amp; Even drive to control air polluti\xe2\x80\xa6 https://t.co/Z3fW6jhQOb'
2019-11-08 11:43:47,b'Prenatal exposure to pollution linked to brain changes related to behavioral problems https://t.co/cPfAJMXHho\xe2\x80\xa6 https://t.co/Fr3Iztwkx8'
2019-11-08 11:35:25,b'Combatting air pollution with nature https://t.co/FvvrI9Yk8W #nature #environment #air #pollution #AirPollution\xe2\x80\xa6 https://t.co/rqAwqbYoI0'
2019-11-08 08:42:01,"b""@nonkelpier Let's hope they can also stop the wind from the #harbor to reduce #air #pollution \xf0\x9f\x98\x89"""
2019-11-08 07:36:28,"b'RT @QuintFit: The #air quality is at a crisis level in India, says #UNICEF. Children are especially at risk.  \nhttps://t.co/QDmBZlDaV5'"
2019-11-08 07:30:44,"b'RT @QuintFit: The #air quality is at a crisis level in India, says #UNICEF. Children are especially at risk.  \nhttps://t.co/QDmBZlDaV5'"
2019-11-08 07:30:07,"b'The #air quality is at a crisis level in India, says #UNICEF. Children are especially at risk.  \nhttps://t.co/QDmBZlDaV5'"
2019-11-08 05:09:38,"b'#AirPollution is an invisible killer. 1/3 of deaths from #Stroke, #LungCancer &amp; #HeartDisease are due to #air\xe2\x80\xa6 https://t.co/LmxE050jT3'"
2019-11-08 04:30:28,"b'RT @XiaomiIndia: Rising #pollution levels need newer, better solutions. Introducing the all-new #MiAirPurifier3 - our most powerful #air pu\xe2\x80\xa6'"
2019-11-07 18:57:10,"b'RT @XiaomiIndia: Indoor #air #pollution is real. #MiAirPurifier2C comes with a True HEPA filter, that can clean 99.97% dust particles insid\xe2\x80\xa6'"
